"Company Id"|"Domain"|"Short Name"|"Keywords"|"Description Facebook"|"Descritption HTML Meta Tag"|"Description About Page Extracted"|"Country"|"State"|"City"|"Employee Count"|"Revenue"|"Funding"|"CEO"|"Founded Year"|"Industry"|"Competitor Ids"
"102062"|"freshbooks.com"|"FreshBooks"|||"The fastest way to invoice clients, track time   run your small business in the cloud. Join over 5 million users who are making billing painless. Try it Free ."|"One busy afternoon in 2003, accidentally saved over an invoice and lost his work. Then and there the inspiration for FreshBooks was born; there had to be a better way to bill clients. Eight years later and over five million users strong, FreshBooks has grown to be the leader in cloud accounting for small businesses around the world."|"Canada"|"ON"|"Toronto"|"220"|"27000000"|"30000000"|"Mike McDerment; "|"2004"|"software internet and computer services"|"1852099;122949;100647;7192050;1392931;202426;137492;260220;1290727;128665;108863;140751;6127215;"
"102068"|"rapportive.com"|"Rapportive"|||"Rapportive shows you everything about your contacts right inside your inbox. We combine what you know, what your organization knows, and what the web knows.."||"united states"|"ca"|"mountain view"|"5"|"0"|"1000000"|"Rahul Vohra; "||"software internet and computer services"|"106145;139868;107236;"
"102077"|"maximizer.com"|"Maximizer CRM Software"|||"Maximizer Software has been developing CRM software to help businesses better manage their customers, leads, and prospects for over 25 years.."|"Maximizer Software is a pioneer in contact management technology.For more than 25 years we've been developing CRM software to help businesses better manage their customers, leads, and prospects. Our claim to fame is in our all in one CRM software which is built with the flexibility to be customized to unique business processes.ISM Top 15 CRMISM Strategic Advisors, 2002 2011CRM Market Leader Market"|"Canada"|"BC"|"Vancouver"|"119"|"5000000"|||"1987"|"software internet and computer services"|"100654;168913;"
"102079"|"jivesoftware.com"|"Jive Software"|||"Jive's communication and collaboration solutions help people and organizations work better together. Learn more.."|"Conferences, thought leadership, educational events, webcasts   moreJive office locations and contact informationOur manifesto, our company, careers and investor information.Jive is the leading provider of modern communication and collaboration solutions for business. Our products apply powerful technology that helps employees, partners and customers work better together.Inside companies, Jive pow"|"United States"|"CA"|"Palo Alto"|"721"|"195793000"|"230500000"||"01/2001"|"software internet and computer services"|"100537;112189;100539;"
"102093"|"buzzstream.com"|"BuzzStream"|||"BuzzStream is web based software that helps the world s best marketers promote their products, services and content to build links, buzz, and brands.."|"Pam O Neal is a member of our Board of Advisors. An award winning marketing professional, Pam has more than 18 years of experience using advanced techniques and proven marketing frameworks to develop programs that make an immediate impact on revenue. She is VP of Marketing for BreakingPoint Systems and previously served as Senior Director of Marketing for NetQoS Inc., the fastest growing network p"|"united states"|"texas"|"austin"||||"Paul May; "||"software internet and computer services"|
"102108"|"harvestsolutions.net"|"Harvest Solutions"|||"Customer Relationship Management  CRM  consulting and training firm. Salesforce CRM and Microsoft CRM. Offices in MA, NH and FL.."|"Harvest Solutions is a Customer Relationship Management  CRM  , Sales Force Automation  SFA  and Business Analytics  BA  consulting firm specializing in small to medium size businesses. We provide a variety of services to increase the effectiveness of CRM systems, including needs assessment, planning, customization, implementation, data integration, training and support.Our staff of knowledgeable "|"united states"|"ma"|"waltham"||||"Sid Lejfer; "||"professional services"|"102859;100469;124915;"
"102130"|"nordstrom.com"|"Nordstrom"|"nordstrom;"||"Free shipping. Free returns. All the time. Shop online for shoes, clothing, jewelry, dresses, makeup and more from top brands. Make returns in store or by mail.."|"An unerring eye for what's next in fashion. A relentless drive to exceed expectations. For more than 100 years, Nordstrom has worked to deliver the best possible shopping experience, helping customers possess style not just buy fashion. Nordstrom, Inc. is a leading fashion specialty retailer offering compelling clothing, shoes and accessories for men, women and children. Since 1901, we've been com"|"united states"|"or"|"portland"|"72500"|"14437000000"||"Blake W. Nordstrom; "|"06/1901"|"retail"|"124680;124677;"
"102135"|"meundies.com"|"MeUndies"|"Womens Clothing;Basics;Underwear;Tees;MeUndies;Mens Clothing;"||"MeUndies makes the world s most comfortable underwear   starting at  16 a pair. Experience your new comfort zone today with fast and free shipping.."|"We created MeUndies because everyone deserves ridiculously comfortable underwear and we were tired of all the compromises made in order to find a great pair. MeUndies was created for you because we truly believe a pair of our underwear will change your life, make you bolder, and save you time and money."|"United States"|"CA"|"Los Angeles"||"3000000"|"5700000"|"Bryan Lalezarian; "|"2010"|"software internet and computer services"|"375477;"
"102139"|"ibm.com"|"IBM"|"IBM;"||"With SPSS predictive analytics software, you can predict with confidence what will happen next so that you can make smarter decisions, solve problems and improve outcomes.."||"United States"|"NY"|"Armonk"|"379592"|"82080000000"||"Virginia M. Rometty; "|"06/1911"|"technology hardware and equipment"|"100980;100978;111436;100979;102901;102211;101935;4406661;103053;120612;127121;100168;100163;101043;150201;"
"102142"|"hybris.com"|"Hybris"|"omnichannel;E Commerce software;hybris;E Commerce solution;Omni channel commerce;"||"hybris delivers the top rated E Commerce software and Omni channel solution to help enterprises across the globe innovate faster and sell more.."|"One customer. Many journeys. Infinite possibilities. Your customers matter as much to us as they do to you. At hybris, we provide the world s leading omni channel customer engagement and commerce solutions. Every touchpoint. Every channel. Global. Flexible.Today, each customer journey is unique. And whether it s to consumers or to other businesses, the complexity of selling has increased exponenti"|"switzerland"|"zug"|"rotkreuz"||"100000000"|"30000000"|"Ariel Luedi; "|"1997"|"software internet and computer services"|"100660;121495;176579;"
"102145"|"demandware.com"|"Demandware"|||"With the industry s most agile and scalable ecommerce platform, Demandware enables an ecommerce strategy initiatives that drive growth.."||"united states"|"massachusetts"|"woburn"|"943"|"237279000"|"138100000"|"Thomas Ebling; "|"2004"|"software internet and computer services"|"222105;126726;102142;"
"102146"|"ektron.com"|"Ektron"|"CMS;Enterprise;Web Experience Management;.NET Content Management System;E Commerce;"||"Ektron Web Content Management and Digital Experience Management gives marketers control over their site so they can engage and convert website visitors across all devices through intelligent personalization and targeting in a responsive design framework.."||"united states"|"fl"|"jacksonville"|||"5275000"|"Mark Duffell; "|"06/1998"|"software internet and computer services"|"123723;363799;"
"102148"|"avalonconsult.com"|"Avalon"||||"Avalon Consulting, LLC transforms data investments into actionable business results through the visioning and implementation of Big Data, Web Presence, Content Publishing, and Enterprise Search solutions. We are the trusted partner to over one hundred clients, primarily Global 2000 companies, public agencies, and institutions of higher learning.Avalon is known for providing clients a superior enga"|"united states"|"arizona"|"scottsdale"||||"Tom Reidy; "||"professional services"|"122112;"
"102151"|"amadesa.com"|"Amadesa"||||"Based in Chicago, Illinois, Amadesa Legal provides a free and premium site dedicated to helping law firms and not for profit legal organization optimize their marketing campaigns, provide their customers with an extraordinary level of services and reach new levels of ROI.If you want to get in touch with us, please visit this page."|"israel"|"n/a"|"ramat gan"|||"5400000"||"01/2005"|"software internet and computer services"|"122886;100328;100332;"
